SMILES,MIC
[H]N1N=C(CC2=C(C)N([H])C3=CC=C(F)C=C32)N(/N=C/C2=CC(OC)=C(O)C=C2)C1=S,250.0
[H]N1N=C(CC2=C(C)N([H])C3=CC=C(F)C=C32)N(/N=C/C2=CC(OC=O)=C(OC=O)C=C2)C1=S,250.0
SC1=NN=C(C2=CC=C(N)C=C2)N1N,250.0
SC1=NN=C(C2=CC=C(N)C=C2)O1,62.5
SC1=NN=C(C2=CC=C(N=CC3=CC=CS3)C=C2)N1N=CC4=CC=CS4,250.0
OC1=CC=C(C=NC2=CC=C(C3=NN=C(S)N3N=CC4=CC=C(O)C=C4)C=C2)C=C1,250.0
O=[N+](C1=CC(C=NC2=CC=C(C3=NN=C(S)N3N=CC4=CC=CC([N+]([O-])=O)=C4)C=C2)=CC=C1)[O-],125.0
SC1=NN=C(C2=CC=C(N=CC3=CC=C(Cl)C=C3)C=C2)N1N=CC4=CC=C(Cl)C=C4,250.0
SC1=NN=C(C2=CC=C(N=CC3=CC=C(OC)C=C3)C=C2)N1N=CC4=CC=C(OC)C=C4,250.0
SC1=NN=C(C2=CC=C(N=CC3=CC=CS3)C=C2)O1,200.0
OC1=CC=C(C=NC2=CC=C(C3=NN=C(S)O3)C=C2)C=C1,200.0
SC1=NN=C(C2=CC=C(N=CC3=CC=CC([N+]([O-])=O)=C3)C=C2)O1,125.0
SC1=NN=C(C2=CC=C(N=CC3=CC=C(Cl)C=C3)C=C2)O1,250.0
SC1=NN=C(C2=CC=C(N=CC3=CC=C(OC)C=C3)C=C2)O1,250.0
ClC1=CC=C(C2=NN=C(C3=CC=CN=C3)O2)C=C1,500.0
FC1=CC=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1,200.0
BrC1=CC=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1,100.0
O=[N+](C1=CC=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1)[O-],500.0
CC1=CC=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1,1000.0
COC1=CC=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1,250.0
ClC1=CC=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1,100.0
CC1=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=CC=C1,200.0
O=[N+](C1=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=CC=C1)[O-],100.0
ClC1=C(Cl)C=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1,250.0
ClC1=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=CC=C1,200.0
O=C(O[C@H]1[C@](OC[C@H]2O)([H])[C@]2([H])OC1)CCCCCCCCC(O)CN3N=NC(C4=CC=CC=C4)=C3,15.6
O=C(O[C@H]1[C@](OC[C@H]2O)([H])[C@]2([H])OC1)CCCCCCCCC(O)CN3N=NC(C4=CC=CC(O)=C4)=C3,15.6
O=C1C=C(CN2N=NC(C(C)(C)C)=C2)C3=C(O1)C=C(O)C=C3,256.0
O=C1C=C(C2=C(C=C(C=C2)O)O1)CN3N=NC(CCCCCCCC)=C3,256.0
O=C1C=C(CN2N=NC(C3=CC=C(Br)C=C3)=C2)C4=C(O1)C=C(O)C=C4,256.0
O=C1C=C(CN2N=NC(C3=CC=C(CCCC)C=C3)=C2)C4=C(O1)C=C(O)C=C4,256.0
O=C1C=C(CN2N=NC(C3=CC=C(CCCCC)C=C3)=C2)C4=C(O1)C=C(O)C=C4,256.0
O=C1C=C(CN2N=NC(C3=CC=C(CCCCCC)C=C3)=C2)C4=C(O1)C=C(O)C=C4,256.0
O=C1C=C(CN2N=NC(C3=CC=C(C4CCC(CCC)CC4)C=C3)=C2)C5=C(O1)C=C(O)C=C5,256.0
O=C1C=C(CN2N=NC(CNS(=O)(C3=CC=C(C)C=C3)=O)=C2)C4=C(O1)C=C(O)C=C4,256.0
O=C1C=C(CN2N=NC(CNS(=O)(C3=CC=C(F)C=C3)=O)=C2)C4=C(O1)C=C(O)C=C4,256.0
O=C1C=C(CN2N=NC(CNS(=O)(C3=C(Cl)C=C(F)C=C3)=O)=C2)C4=C(O1)C=C(O)C=C4,256.0
O=C1C=C(CN2N=NC(CNS(=O)(C3=CC=C([N+]([O-])=O)C=C3)=O)=C2)C4=C(O1)C=C(O)C=C4,256.0
O=C1C=C(CN2N=NC(CSC(N3CCOCC3)=S)=C2)C4=C(O1)C=C(O)C=C4,256.0
O=C1C=C(CN2N=NC(CSC(N3CCNCC3)=S)=C2)C4=C(O1)C=C(O)C=C4,256.0
CN(C1=C(SC2=C3)C=CC=C1)C2=CC=C3COC4=CN(N=N4)CC5=CC=C(C=C5)C,50.0
CN(C1=C(SC2=C3)C=CC=C1)C2=CC=C3COC4=CN(N=N4)CC5=CC=C(C=C5)[N+]([O-])=O,25.0
CN1C2=C(C=CC=C2)SC3=CC(COCC4=CN(CC5=CC=CC=C5F)N=N4)=CC=C13,25.0
CN1C2=C(SC3=CC(COCC4=CN(N=N4)CC5=CC=C(O)C=C5)=CC=C13)C=CC=C2,50.0
N#CC1=CC=C(CN2N=NC(COCC3=CC=C4N(C)C5=C(C=CC=C5)SC4=C3)=C2)C=C1,12.5
CN1C2=C(C=CC=C2)SC3=CC(COCC4=CN(CC5=CC=C(OC)C=C5)N=N4)=CC=C13,50.0
CN1C2=C(C=CC=C2)SC3=CC(COCC4=CN(CC5=CC=C(F)C=C5)N=N4)=CC=C13,25.0
CN(C1=C(SC2=C3)C=CC=C1)C2=CC=C3/C=N/OC4=C(NN=N4)CC5=CC=C(C=C5)C,25.0
CN(C1=C(SC2=C3)C=CC=C1)C2=CC=C3/C=N/OC4=C(NN=N4)CC5=CC=C(C=C5)[N+]([O-])=O,25.0
CN(C(/C=C\C)=CSC1=C2)C1=CC=C2/C=N/OC3=C(NN=N3)CC4=CC=CC=C4F,12.5
CN(C1=C(SC2=C3)C=CC=C1)C2=CC=C3/C=N/OC4=CN(N=N4)CC5=CC=C(O)C=C5,50.0
N#CC1=CC=C(CN2N=NC(CO/N=C/C3=CC=C4N(C)C5=C(C=CC=C5)SC4=C3)=C2)C=C1,12.5
COC1=CC=C(C=C1)CC2=C(CO/N=C/C3=CC=C4N(C)C5=C(C=CC=C5)SC4=C3)N=NN2,50.0
FC1=CC=C(C=C1)CC2=C(CO/N=C/C3=CC=C4N(C)C5=C(C=CC=C5)SC4=C3)N=NN2,12.5
CC1=CC=C(C=C1)CN2N=NC(CN3C4=C(C=CC=C4)SC5=CC=CC=C35)=C2,50.0
O=[N+](C1=CC=C(C=C1)CN2N=NC(CN3C4=C(C=CC=C4)SC5=CC=CC=C35)=C2)[O-],50.0
FC1=CC=CC=C1CN2N=NC(CN3C4=C(C=CC=C4)SC5=CC=CC=C35)=C2,12.5
OC(C=C1)=CC=C1CN(N=N2)C=C2CN3C4=CC=CC=C4SC5=C3C=CC=C5,50.0
N#CC1=CC=C(CN2N=NC(CN3C4=C(C=CC=C4)SC5=CC=CC=C35)=C2)C=C1,6.25
COC1=CC=C(C=C1)CN2N=NC(CN3C4=C(C=CC=C4)SC5=CC=CC=C35)=C2,25.0
FC1=CC=C(C=C1)CN2N=NC(CN3C4=C(C=CC=C4)SC5=CC=CC=C35)=C2,12.5
O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC=C5)SC2=C1)C6=CN=CC=C6,12.5
O=C(C1=NC=CN=C1)N/N=C/C2=CC=C3N(CC4=CN(CC5=CC=C(C#N)C=C5)N=N4)C6=C(C=CC=C6)SC3=C2,50.0
O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC=C5)SC2=C1)C6=CC=NC=C6,12.5
O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC(C(F)(F)F)=C5)SC2=C1)C6=CN=CC=C6,50.0
O=C(C1=NC=CN=C1)N/N=C/C2=CC=C3N(CC4=CN(CC5=CC=C(C#N)C=C5)N=N4)C6=C(C=CC(C(F)(F)F)=C6)SC3=C2,50.0
O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC(C(F)(F)F)=C5)SC2=C1)C6=CC=NC=C6,50.0
O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC=C5)SC2=C1)C6=CC=C([N+]([O-])=O)C=C6,25.0
O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC=C5)SC2=C1)C6=CC=CC=C6,12.5
O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC=C5)SC2=C1)C6=CC=C(F)C=C6,6.25
O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC=C5)SC2=C1)C6=CC=C(C)C=C6,25.0
O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC(C(F)(F)F)=C5)SC2=C1)C6=CC=C([N+]([O-])=O)C=C6,25.0
O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC(C(F)(F)F)=C5)SC2=C1)C6=CC=CC=C6,50.0
O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC(C(F)(F)F)=C5)SC2=C1)C6=CC=C(F)C=C6,6.25
O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC(C(F)(F)F)=C5)SC2=C1)C6=CC=C(C)C=C6,25.0
O=C1N(C2=CC=CC(OCC3=CN(C4=CC=C(Cl)C=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0
O=C1N(C(C)=NC2=C1C=CC=C2)C3=CC=CC(OC4=CN(N=N4)C5=CC=C(C(Cl)=C5)F)=C3,64.0
O=C1N(C2=CC=CC(OCC3=CN(C4=CC=CC(C)=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0
O=C1N(C2=CC=CC(OCC3=CN(C4=CC=CC(O)=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0
O=C1N(C2=CC=CC(OCC3=CN(C4=CC=C(O)C=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0
O=C1N(C2=CC=CC(OCC3=CN(C4=CC=C(OC)C=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0
O=C1N(C2=CC=CC(OCC3=CN(C4=CC=CC(C(O)=O)=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0
O=C1N(C2=CC=CC(OCC3=CN(C4=CC=C(C(O)=O)C=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0
O=C1N(C2=CC=CC(OCC3=CN(C4=CC([N+]([O-])=O)=C(C)C=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0
O=C1N(C(C)=NC2=C1C=CC=C2)C3=CC=CC(OCC4=CN(N=N4)C5=C(C=C(C=C5)[N+]([O-])=O)C)=C3,64.0
O=C1N(C2=CC=CC(OCC3=CN(C4=CC(C)=C(C)C(C)=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0
O=C1N(C2=CC=CC(OCC3=CN(C4=CC(OC)=C(OC)C(OC)=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0
O=C1N(C2=CC=CC(OCC3=CN(C4=CC(Cl)=CC=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5C,64.0
N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=CC(Cl)=C5)=C3)=NC6=C(C2=O)C=CC=C6,0.5
N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=C(C=C5)Cl)=C3)=NC6=C(C2=O)C=CC=C6,0.5
N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=CC(C)=C5)=C3)=NC6=C(C2=O)C=CC=C6,0.5
N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=CC(Cl)=C5)=C3)=NC6=C(C2=O)C=CC=C6C,64.0
N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=CC(C(O)=O)=C5)=C3)=NC6=C(C2=O)C=CC=C6,4.0
N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=C(C=C5)OC)=C3)=NC6=C(C2=O)C=CC=C6,4.0
N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=CC(F)=C5)=C3)=NC6=C(C2=O)C=CC=C6,0.5
N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=C(C=C5)C(F)(F)F)=C3)=NC6=C(C2=O)C=CC=C6,4.0
ClC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=CC(F)=C5)=C3)=NC6=C(C2=O)C=CC=C6,4.0
N#CC1=CC=C(/C=C/C(N2C3=CC=CC(OCC4=CN(CC5=CC=CC=C5)N=N4)=C3)=NC6=C(C=CC=C6)C2=O)C=C1,0.5
N#CC1=CC=C(/C=C/C(N2C3=CC=CC(OCC4=CN(CC5=CC=C(Br)C=C5)N=N4)=C3)=NC6=C(C=CC=C6)C2=O)C=C1,16.0
N#CC1=CC=C(/C=C/C(N2C3=CC=CC(OCC4=CN(CC5=CC(Br)=CC=C5)N=N4)=C3)=NC6=C(C=CC=C6)C2=O)C=C1,0.5
N#CC1=CC=C(/C=C/C(N2C3=CC=CC(OCC4=CN(CC5=CC=C(OC)C=C5)N=N4)=C3)=NC6=C(C=CC=C6)C2=O)C=C1,0.5
N#CC1=CC=C(/C=C/C(N2C3=CC=CC(OCC4=CN(CC5=CC=C([N+]([O-])=O)C=C5)N=N4)=C3)=NC6=C(C=CC=C6)C2=O)C=C1,2.0
N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=C(C=C3)OC4=CN(N=N4)CC5=CC=C(C=C5)Br)=NC6=C(C2=O)C=CC=C6,64.0
O=C1N(C2=CC=CC(N3N=NC(C4=CC=CC=C4)=C3)=C2)C(C)=NC5=C1C=CC=C5,64.0
O=C1N(C2=CC=CC(N3N=NC(C4=CC=CC=C4)=C3)=C2)C(/C=C/C5=CC=C(Cl)C=C5)=NC6=C1C=CC=C6,64.0
O=C1N(C2=CC=CC(N3N=NC(C4=CC=CC=C4)=C3)=C2)C(/C=C/C5=CC=C(C#N)C=C5)=NC6=C1C=CC=C6,64.0
O=C1N(C2=CC=CC(N3N=NC(COC4=CC=C(C(C)(C)CC)C=C4)=C3)=C2)C(C)=NC5=C1C=CC=C5,64.0
O=C1N(C2=CC=CC(N3N=NC(COC4=CC(C)=CC=C4C)=C3)=C2)C(C)=NC5=C1C=CC=C5,64.0
C=C1N(C2=CC(N(N=N3)C=C3COC4=CC=C(C(C)(C)CC)C=C4)=CC=C2)C(/C=C/C5=CC=C(C#N)C=C5)=NC6=CC=CC=C61,64.0
O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4,12.544
O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC(C)=C(C)C=C5N=C4,25.1199
O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C,24.95281
O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4SC,25.079
O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C6=CC=CC=C6,12.6005
O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C#CC#CC#[NH4],12.62921
O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4,12.66262
O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC(C)=C(C)C=C5N=C4.C,12.41519
O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C,25.1199
O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4SC,25.1118
O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C6=CC=CC=C6,25.11768
O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C#CC#CC#[NH4],12.58656
O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4,12.5054
O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC(C)=C(C)C=C5N=C4,12.51234
O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C,25.0458
O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4SC,13.0355
O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C6=CC=CC=C6,12.467
O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C#CC#CC#[NH4],6.24637
[H]C1=CC=C2C(N(CC3=CN(CC4=CC=C([N+]([O-])=O)C=C4)N=N3)C(C=CC=C5)=C5S2)=C,50.0
[H]C1=CC=C2C(N(CC3=CN(CC4=CC=CC=C4F)N=N3)C(C=CC=C5)=C5S2)=C1,12.5
[H]C1=CC=C2C(N(CC3=CN(CC4=CC=C(O)C=C4)N=N3)C(C=CC=C5)=C5S2)=C1,50.0
[H]C1=CC=C2C(N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C(C=CC=C5)=C5S2)=C1,6.25
[H]C1=CC=C2C(N(CC3=CN(CC4=CC=C(OC)C=C4)N=N3)C(C=CC=C5)=C5S2)=C1,25.0
[H]C1=CC=C2C(N(CC3=CN(CC4=CC=C(F)C=C4)N=N3)C(C=CC=C5)=C5S2)=C1,12.5
FC(C1=CC=C2C(N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C(C=CC=C5)=C5S2)=C1)(F)F,12.5
[H]C1=CC=C2C(N(CC3NNN(C4=CC=C(C#N)C=C4)C3)C(C=CC(/C=N/NC(C5=CC=NC=N5)=O)=C6)=C6S2)=C1,50.0
[H]C1=CC=C2C(N(CC3NNN(C4=CC=C(C#N)C=C4)C3)C(C=CC(/C=N/NC(C5=CC=CN=C5)=O)=C6)=C6S2)=C1,12.5
O=C(C1=CC=NC=C1)N/N=C/C2=CC3=C(C=C2)N(CC4NNN(C5=CC=C(C#N)C=C5)C4)C6=CC(C(F)(F)F)=CC=C6S3,50.0
O=C(C1=CC=NC=N1)N/N=C/C2=CC3=C(C=C2)N(CC4NNN(C5=CC=C(C#N)C=C5)C4)C6=CC(C(F)(F)F)=CC=C6S3,50.0
O=C(C1=CC=CN=C1)N/N=C/C2=CC3=C(C=C2)N(CC4NNN(C5=CC=C(C#N)C=C5)C4)C6=CC(C(F)(F)F)=CC=C6S3,50.0
[H]C1=CC=C2C(N(CC3NNN(C4=CC=C(C#N)C=C4)C3)C(C=CC(/C=N/NC(C5=CC=C([N+]([O-])=O)C=C5)=O)=C6)=C6S2)=C1,25.0
[H]C1=CC=C2C(N(CC3NNN(C4=CC=C(C#N)C=C4)C3)C(C=CC(/C=N/NC(C5=CC=C([H])C=C5)=O)=C6)=C6S2)=C1,12.5
[H]C1=CC=C2C(N(CC3NNN(C4=CC=C(C#N)C=C4)C3)C(C=CC(/C=N/NC(C5=CC=C(F)C=C5)=O)=C6)=C6S2)=C1,6.25
[H]C1=CC=C2C(N(CC3NNN(C4=CC=C(C#N)C=C4)C3)C(C=CC(/C=N/NC(C5=CC=C(C)C=C5)=O)=C6)=C6S2)=C1,25.0
O=C(C1=CC=C([N+]([O-])=O)C=C1)N/N=C/C2=CC3=C(C=C2)N(CC4NNN(C5=CC=C(C#N)C=C5)C4)C6=CC(C(F)(F)F)=CC=C6S3,25.0
O=C(C1=CC=C([H])C=C1)N/N=C/C2=CC3=C(C=C2)N(CC4NNN(C5=CC=C(C#N)C=C5)C4)C6=CC(C(F)(F)F)=CC=C6S3,50.0
O=C(C1=CC=C(F)C=C1)N/N=C/C2=CC3=C(C=C2)N(CC4NNN(C5=CC=C(C#N)C=C5)C4)C6=CC(C(F)(F)F)=CC=C6S3,6.25
O=C(C1=CC=C(C)C=C1)N/N=C/C2=CC3=C(C=C2)N(CC4NNN(C5=CC=C(C#N)C=C5)C4)C6=CC(C(F)(F)F)=CC=C6S3,25.0
O=C(NCC[NH3+])C(N=N1)=CN1C2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2,16.0
O=C(NCC[NH3+])C(N=N1)=CN1C2=CC=C(OCCCCCCC)C=C2,4.0
O=C(NCCNC(N)=[NH2+])C1=CN(C2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2)N=N1,8.0
O=C(NCCNC(N)=[NH2+])C1=CN(C2=CC=C(OCCCCCCC)C=C2)N=N1,4.0
O=C(NCCNC(N)=[NH2+])C1=CN(C(C=C2)=CC=C2OCC3=CC(C(C)(C)C)=CC(C(C)(C)C)=C3)N=N1,8.0
C/C(C1=CN(CC2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2)N=N1)=N\NC(N)=[NH2+],4.0
C/C(C1=CN(C2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2)N=N1)=N\NC(N)=[NH2+],4.0
FC(C=C(N1N=NC(COC2=CC=CC=C2)=C1)C=C3)=C3N4CCOCC4,25.0
FC(C=C(N1N=NC(COC2=CC=CC(Cl)=C2)=C1)C=C3)=C3N4CCOCC4,25.0
FC(C=C(N1N=NC(COC2=CC(Cl)=CC(Cl)=C2)=C1)C=C3)=C3N4CCOCC4,6.25
FC(C=C(N1N=NC(COC2=CC=C(Br)C=C2)=C1)C=C3)=C3N4CCOCC4,25.0
FC(C=C(N1N=NC(COC2=CC=CC=C2F)=C1)C=C3)=C3N4CCOCC4,12.5
FC(C=C(N1N=NC(COC2=CC=C(F)C=C2)=C1)C=C3)=C3N4CCOCC4,3.12
FC(C=C(N1N=NC(COC2=CC=CC(C(F)(F)F)=C2)=C1)C=C3)=C3N4CCOCC4,12.5
FC(C=C(N1N=NC(COC2=CC=CC([N+]([O-])=O)=C2)=C1)C=C3)=C3N4CCOCC4,50.0
FC(C=C(N1N=NC(COC2=CC=CC3=C2C=CC=C3)=C1)C=C4)=C4N5CCOCC5,50.0
FC(C=C(N1N=NC(CN2C(CSC3=C2C=CC=C3)=O)=C1)C=C4)=C4N5CCOCC5,6.25
FC(C=C(N1N=NC(CN2CCS(C3=C2C=CC=C3)(=O)=O)=C1)C=C4)=C4N5CCOCC5,1.56
FC(C=C(N1N=NC(CN2C(C=CC=C3)=C3SC4=C2C=CC=C4)=C1)C=C5)=C5N6CCOCC6,12.5
FC(C=C(N1N=NC(CSC2=NC(C=CC=C3)=C3S2)=C1)C=C4)=C4N5CCOCC5,50.0
FC(C=C(N1N=NC(COC(C2=CC(C=CC=C3)=C3N2)=O)=C1)C=C4)=C4N5CCOCC5,25.0
FC(C=C(N1N=NC(COC2=CC=CC3=C2N=CC=C3)=C1)C=C4)=C4N5CCOCC5,50.0
FC(C=C(N1N=NC(CN2C(COC3=C2C=CC(Br)=C3)=O)=C1)C=C4)=C4N5CCOCC5,25.0
FC(C=C(N1N=NC(COC2=CC=C(C(C)=CC(O3)=O)C3=C2)=C1)C=C4)=C4N5CCOCC5,25.0
FC(C=C(N1N=NC(COC2=CC(OC3=C2C=CC=C3)=O)=C1)C=C4)=C4N5CCOCC5,50.0
FC(C=C(N1N=NC(CSC2=NC(C=CC=C3)=C3O2)=C1)C=C4)=C4N5CCOCC5,25.0
O=C1C=C(OCC2=CN(C3=CC=CC=C3OC)N=N2)C4=C(O1)C=CC=C4,200.0
O=C1C=C(OCC2=CN(C3=CC=C(F)C=C3)N=N2)C4=C(O1)C=CC=C4,1600.0
O=C1C=C(NCC2=CN(C3=CC=CC([N+]([O-])=O)=C3)N=N2)C4=C(O1)C=CC=C4,100.0
O=C(N1CCN(C2=CC=CC=C2)CC1)CN3N=NC(COC4=CC=CC=C4)=C3,49.99
CC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=CC=C4)CC3)=O)N=N2)C=C1,50.13
CCC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=CC=C4)CC3)=O)N=N2)C=C1,49.99
O=C(N1CCN(C2=CC=CC=C2)CC1)CN3N=NC(COC4=CC=C(C5=CC=CC=C5)C=C4)=C3,24.99
O=C(N1CCN(C2=CC=CC=C2)CC1)CN3N=NC(COC4=C5C=CC=CC5=CC=C4)=C3,24.99
FC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=CC=C4)CC3)=O)N=N2)C=C1,49.99
ClC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=CC=C4)CC3)=O)N=N2)C=C1,49.99
BrC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=CC=C4)CC3)=O)N=N2)C=C1,49.99
CC1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=CC=C4)=C3)=O)CC2)C=C1,50.13
CC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=C(C)C=C4)CC3)=O)N=N2)C=C1,49.99
CC1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(CC)C=C4)=C3)=O)CC2)C=C1,48.87
CC1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(C5=CC=CC=C5)C=C4)=C3)=O)CC2)C=C1,48.43
CC1=CC=C(C=C1)N2CCN(CC2)C(CN3N=NC(COC4=C5C=CC=CC5=CC=C4)=C3)=O,48.04
CC1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(F)C=C4)=C3)=O)CC2)C=C1,24.85
CC1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(Cl)C=C4)=C3)=O)CC2)C=C1,48.98
CC1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(Br)C=C4)=C3)=O)CC2)C=C1,22.3
O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=CC=C4)=C3)=O)CC2)C=C1)[O-],49.53
CC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=C([N+]([O-])=O)C=C4)CC3)=O)N=N2)C=C1,23.59
O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(CC)C=C4)=C3)=O)CC2)C=C1)[O-],45.86
O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(C5=CC=CC=C5)C=C4)=C3)=O)CC2)C=C1)[O-],40.53
