step,mean_reward,valid_rate,triazole_rate
2063,0.838681,0.984375,0.984375
2064,0.838727,1.000000,1.000000
2065,0.838774,1.000000,1.000000
2066,0.838532,0.976562,0.976562
2067,0.838869,0.992188,0.992188
2068,0.838738,1.000000,1.000000
2069,0.838964,0.992188,0.992188
2070,0.839012,0.992188,0.992188
2071,0.838792,1.000000,1.000000
2072,0.839070,0.992188,0.992188
2073,0.839113,0.992188,1.000000
2074,0.839204,0.992188,0.992188
2075,0.839252,1.000000,1.000000
2076,0.839174,1.000000,1.000000
2077,0.839348,1.000000,1.000000
2078,0.839397,0.984375,0.992188
2079,0.839427,1.000000,1.000000
2080,0.839479,1.000000,1.000000
2081,0.839518,0.992188,1.000000
2082,0.839567,0.992188,0.992188
2083,0.839639,0.992188,0.992188
2084,0.839655,0.992188,0.992188
2085,0.839566,1.000000,1.000000
2086,0.839784,1.000000,1.000000
2087,0.839687,1.000000,1.000000
2088,0.839886,0.992188,0.992188
2089,0.839826,0.992188,1.000000
2090,0.839983,1.000000,1.000000
2091,0.840013,1.000000,1.000000
2092,0.839817,0.992188,0.992188
2093,0.840124,1.000000,1.000000
2094,0.840173,0.976562,0.976562
2095,0.840235,0.984375,1.000000
2096,0.840166,0.992188,1.000000
2097,0.840304,0.984375,0.984375
2098,0.840348,0.992188,1.000000
2099,0.840397,1.000000,1.000000
2100,0.840450,1.000000,1.000000
2101,0.840413,1.000000,1.000000
2102,0.840487,0.992188,1.000000
2103,0.840535,0.976562,0.992188
2104,0.840564,0.992188,0.992188
2105,0.840476,0.992188,1.000000
2106,0.840681,0.992188,1.000000
2107,0.840711,1.000000,1.000000
2108,0.840735,1.000000,1.000000
2109,0.840827,0.976562,0.976562
2110,0.840876,1.000000,1.000000
2111,0.840938,0.984375,0.992188
2112,0.840723,1.000000,1.000000
2113,0.841022,0.984375,0.992188
2114,0.841076,0.984375,0.984375
2115,0.840989,0.976562,0.984375
2116,0.841171,1.000000,1.000000
2117,0.841230,1.000000,1.000000
2118,0.841266,0.984375,0.992188
2119,0.841126,0.976562,0.984375
2120,0.841344,1.000000,1.000000
2121,0.841288,1.000000,1.000000
2122,0.841442,1.000000,1.000000
2123,0.841512,0.984375,0.984375
2124,0.841386,1.000000,1.000000
2125,0.841607,1.000000,1.000000
2126,0.841656,0.984375,0.984375
2127,0.841536,0.984375,0.984375
2128,0.841721,0.992188,1.000000
2129,0.838140,0.992188,0.992188
2130,0.841705,0.992188,1.000000
2131,0.841730,0.992188,0.992188
2132,0.841943,0.992188,0.992188
2133,0.837561,0.992188,1.000000
2134,0.842035,1.000000,1.000000
2135,0.842036,1.000000,1.000000
2136,0.842122,1.000000,1.000000
2137,0.842149,1.000000,1.000000
2138,0.842086,1.000000,1.000000
2139,0.842258,0.992188,0.992188
2140,0.842304,1.000000,1.000000
2141,0.842194,0.992188,0.992188
2142,0.842396,0.992188,0.992188
2143,0.842268,0.984375,0.992188
2144,0.842471,0.992188,0.992188
2145,0.842537,0.984375,0.984375
2146,0.842584,1.000000,1.000000
2147,0.842631,0.976562,0.984375
2148,0.842679,0.992188,0.992188
2149,0.842572,0.992188,0.992188
2150,0.842760,1.000000,1.000000
2151,0.842592,1.000000,1.000000
2152,0.842795,0.976562,0.984375
2153,0.842714,0.984375,0.984375
2154,0.842871,0.992188,1.000000
2155,0.842939,1.000000,1.000000
2156,0.842969,1.000000,1.000000
2157,0.843035,1.000000,1.000000
2158,0.842757,1.000000,1.000000
2159,0.839322,0.992188,0.992188
2160,0.843019,0.992188,0.992188
2161,0.843210,0.992188,0.992188
2162,0.843263,0.992188,0.992188
2163,0.843196,0.992188,1.000000
2164,0.843356,0.992188,0.992188
2165,0.843376,1.000000,1.000000
2166,0.843263,1.000000,1.000000
2167,0.843501,0.992188,0.992188
2168,0.843550,1.000000,1.000000
2169,0.843580,1.000000,1.000000
2170,0.843669,1.000000,1.000000
2171,0.843714,0.992188,0.992188
2172,0.843608,1.000000,1.000000
2173,0.843811,1.000000,1.000000
2174,0.843873,0.976562,0.984375
2175,0.843905,1.000000,1.000000
2176,0.843970,0.960938,0.976562
2177,0.844005,1.000000,1.000000
2178,0.844054,0.976562,0.976562
2179,0.843949,1.000000,1.000000
2180,0.844133,0.992188,0.992188
2181,0.844200,0.992188,1.000000
2182,0.844217,1.000000,1.000000
2183,0.844298,1.000000,1.000000
2184,0.844346,1.000000,1.000000
2185,0.844359,0.992188,0.992188
2186,0.844425,0.984375,0.984375
2187,0.844380,1.000000,1.000000
2188,0.844498,1.000000,1.000000
2189,0.844388,0.992188,0.992188
2190,0.844638,0.992188,1.000000
2191,0.844676,0.984375,0.984375
2192,0.844722,1.000000,1.000000
2193,0.844787,0.992188,0.992188
2194,0.844833,0.992188,0.992188
2195,0.844882,0.984375,0.984375
2196,0.844819,0.992188,0.992188
2197,0.844824,0.992188,0.992188
2198,0.845023,1.000000,1.000000
2199,0.845059,1.000000,1.000000
2200,0.844999,1.000000,1.000000
2201,0.845100,1.000000,1.000000
2202,0.845148,1.000000,1.000000
2203,0.845197,0.984375,0.984375
2204,0.845230,1.000000,1.000000
2205,0.845262,1.000000,1.000000
2206,0.845320,0.992188,0.992188
2207,0.845392,1.000000,1.000000
2208,0.845415,0.984375,0.984375
2209,0.845494,0.992188,1.000000
2210,0.845347,1.000000,1.000000
2211,0.845469,1.000000,1.000000
2212,0.845635,0.992188,1.000000
2213,0.845530,1.000000,1.000000
2214,0.845695,1.000000,1.000000
2215,0.845626,0.992188,0.992188
2216,0.845624,0.992188,0.992188
2217,0.845860,1.000000,1.000000
2218,0.845927,1.000000,1.000000
2219,0.845976,0.984375,0.984375
2220,0.846011,0.992188,0.992188
2221,0.846081,1.000000,1.000000
2222,0.845947,1.000000,1.000000
2223,0.846170,0.992188,0.992188
2224,0.846167,1.000000,1.000000
2225,0.846244,0.992188,1.000000
2226,0.846291,0.992188,0.992188
2227,0.846347,0.992188,1.000000
2228,0.846414,1.000000,1.000000
2229,0.846462,0.984375,1.000000
2230,0.846511,0.992188,0.992188
2231,0.846545,1.000000,1.000000
2232,0.842403,1.000000,1.000000
2233,0.846654,1.000000,1.000000
2234,0.846540,0.992188,1.000000
2235,0.846618,1.000000,1.000000
2236,0.846815,0.984375,0.984375
2237,0.846847,1.000000,1.000000
2238,0.846723,0.992188,1.000000
2239,0.846652,1.000000,1.000000
2240,0.847023,1.000000,1.000000
2241,0.847060,0.984375,0.984375
2242,0.847109,1.000000,1.000000
2243,0.846929,1.000000,1.000000
2244,0.847192,1.000000,1.000000
2245,0.847257,1.000000,1.000000
2246,0.847144,1.000000,1.000000
2247,0.847267,1.000000,1.000000
2248,0.847405,1.000000,1.000000
2249,0.847285,0.992188,1.000000
2250,0.847463,1.000000,1.000000
2251,0.847322,0.992188,0.992188
2252,0.847339,1.000000,1.000000
2253,0.847576,0.984375,0.984375
2254,0.847469,1.000000,1.000000
2255,0.847673,1.000000,1.000000
2256,0.847690,1.000000,1.000000
2257,0.847771,0.992188,0.992188
2258,0.847663,0.984375,0.992188
2259,0.847858,1.000000,1.000000
2260,0.847904,0.992188,0.992188
2261,0.847893,1.000000,1.000000
2262,0.848015,0.984375,0.984375
2263,0.847927,1.000000,1.000000
2264,0.847974,0.992188,1.000000
2265,0.847966,0.992188,0.992188
2266,0.848058,1.000000,1.000000
2267,0.848227,0.992188,0.992188
2268,0.848295,0.992188,0.992188
2269,0.848320,1.000000,1.000000
2270,0.848407,0.976562,0.976562
2271,0.848455,0.992188,1.000000
2272,0.848504,0.992188,1.000000
2273,0.848553,1.000000,1.000000
2274,0.848185,0.992188,0.992188
2275,0.848651,1.000000,1.000000
2276,0.848687,1.000000,1.000000
2277,0.848715,1.000000,1.000000
2278,0.848615,0.992188,0.992188
2279,0.848813,0.992188,1.000000
2280,0.848875,0.968750,0.968750
2281,0.848924,1.000000,1.000000
2282,0.848678,0.984375,0.984375
2283,0.849012,1.000000,1.000000
2284,0.849057,0.992188,0.992188
2285,0.849013,1.000000,1.000000
2286,0.849168,0.992188,0.992188
2287,0.849097,1.000000,1.000000
2288,0.849284,1.000000,1.000000
2289,0.849337,1.000000,1.000000
2290,0.849362,1.000000,1.000000
2291,0.849406,1.000000,1.000000
2292,0.849478,0.992188,0.992188
2293,0.849513,1.000000,1.000000
2294,0.849546,0.992188,0.992188
2295,0.849605,0.992188,0.992188
2296,0.849672,0.992188,0.992188
2297,0.849703,1.000000,1.000000
2298,0.849770,1.000000,1.000000
2299,0.849800,1.000000,1.000000
2300,0.849848,0.992188,0.992188
2301,0.849830,1.000000,1.000000
2302,0.849889,1.000000,1.000000
2303,0.849782,0.992188,0.992188
2304,0.849987,0.992188,1.000000
2305,0.849862,1.000000,1.000000
2306,0.850064,1.000000,1.000000
2307,0.850133,0.992188,0.992188
2308,0.850186,0.992188,0.992188
2309,0.850124,0.992188,1.000000
2310,0.850265,1.000000,1.000000
2311,0.850318,1.000000,1.000000
2312,0.850194,0.984375,0.984375
2313,0.850350,1.000000,1.000000
2314,0.850459,1.000000,1.000000
2315,0.850497,1.000000,1.000000
2316,0.846422,0.984375,0.992188
2317,0.850620,0.984375,0.992188
2318,0.850632,0.992188,0.992188
2319,0.850564,1.000000,1.000000
2320,0.846553,1.000000,1.000000
2321,0.850669,0.992188,0.992188
2322,0.850849,0.992188,0.992188
2323,0.850918,1.000000,1.000000
2324,0.850798,0.984375,0.984375
2325,0.851017,0.984375,0.992188
2326,0.851069,1.000000,1.000000
2327,0.851116,0.992188,0.992188
2328,0.851166,1.000000,1.000000
2329,0.851220,1.000000,1.000000
2330,0.851222,1.000000,1.000000
2331,0.851314,1.000000,1.000000
2332,0.851208,1.000000,1.000000
2333,0.851412,0.992188,0.992188
2334,0.851307,1.000000,1.000000
2335,0.851510,0.992188,0.992188
2336,0.851540,1.000000,1.000000
2337,0.851580,1.000000,1.000000
2338,0.851638,0.984375,0.984375
2339,0.851706,1.000000,1.000000
2340,0.851768,1.000000,1.000000
2341,0.851804,0.992188,1.000000
2342,0.851839,1.000000,1.000000
2343,0.851902,0.992188,1.000000
2344,0.851950,0.992188,0.992188
2345,0.847723,0.992188,0.992188
2346,0.852020,0.984375,0.984375
2347,0.852093,0.992188,0.992188
2348,0.852140,1.000000,1.000000
2349,0.852187,1.000000,1.000000
2350,0.852235,1.000000,1.000000
2351,0.852207,0.976562,1.000000
2352,0.852257,0.984375,1.000000
2353,0.852156,0.992188,0.992188
2354,0.852323,0.992188,1.000000
2355,0.852385,0.976562,0.992188
2356,0.852409,0.992188,0.992188
2357,0.852338,0.984375,0.992188
2358,0.852369,0.992188,0.992188
2359,0.852573,1.000000,1.000000
2360,0.852505,1.000000,1.000000
2361,0.852689,0.992188,0.992188
2362,0.852640,0.992188,0.992188
2363,0.852785,0.992188,0.992188
2364,0.852825,1.000000,1.000000
2365,0.852868,0.992188,0.992188
2366,0.852931,0.992188,0.992188
2367,0.852979,1.000000,1.000000
2368,0.853028,0.992188,1.000000
2369,0.852897,0.992188,0.992188
2370,0.853125,1.000000,1.000000
2371,0.853174,1.000000,1.000000
2372,0.853222,0.992188,0.992188
2373,0.853271,0.992188,0.992188
2374,0.853319,0.992188,1.000000
2375,0.853351,1.000000,1.000000
2376,0.853412,1.000000,1.000000
2377,0.853465,0.984375,0.992188
2378,0.853514,0.992188,0.992188
2379,0.853549,1.000000,1.000000
2380,0.853599,0.984375,0.984375
2381,0.853660,0.984375,0.984375
2382,0.853535,1.000000,1.000000
2383,0.853725,1.000000,1.000000
2384,0.853664,0.992188,0.992188
2385,0.853857,0.992188,1.000000
2386,0.853757,1.000000,1.000000
2387,0.853934,1.000000,1.000000
2388,0.850069,1.000000,1.000000
2389,0.853894,1.000000,1.000000
2390,0.854097,0.984375,0.992188
2391,0.854145,0.992188,0.992188
2392,0.854018,0.992188,1.000000
2393,0.854086,0.992188,0.992188
2394,0.854276,0.992188,0.992188
2395,0.854339,1.000000,1.000000
2396,0.854376,0.984375,0.984375
2397,0.854438,0.992188,0.992188
2398,0.854484,0.992188,0.992188
2399,0.854533,1.000000,1.000000
2400,0.854589,0.992188,1.000000
2401,0.854525,1.000000,1.000000
2402,0.854573,0.992188,0.992188
2403,0.854622,0.976562,0.984375
2404,0.854675,1.000000,1.000000
2405,0.854719,1.000000,1.000000
2406,0.854768,0.984375,0.984375
2407,0.854792,0.992188,0.992188
2408,0.854865,0.984375,0.992188
2409,0.854788,0.992188,0.992188
2410,0.854964,1.000000,1.000000
2411,0.854992,1.000000,1.000000
2412,0.855060,1.000000,1.000000
2413,0.854855,0.984375,0.984375
2414,0.855131,1.000000,1.000000
2415,0.855206,1.000000,1.000000
2416,0.855254,0.992188,1.000000
2417,0.855140,0.984375,0.992188
2418,0.855356,0.992188,0.992188
2419,0.855386,0.992188,1.000000
2420,0.855435,1.000000,1.000000
2421,0.855478,0.992188,0.992188
2422,0.855546,0.992188,0.992188
2423,0.855494,1.000000,1.000000
2424,0.855518,0.992188,0.992188
2425,0.855692,0.984375,0.984375
2426,0.855741,1.000000,1.000000
2427,0.855776,0.992188,0.992188
2428,0.855838,0.984375,0.984375
2429,0.855874,0.992188,0.992188
2430,0.855784,0.984375,0.984375
2431,0.855970,1.000000,1.000000
2432,0.856033,1.000000,1.000000
2433,0.855769,0.992188,0.992188
2434,0.856131,0.968750,0.976562
2435,0.856022,0.984375,0.992188
2436,0.856209,0.992188,0.992188
2437,0.851939,1.000000,1.000000
2438,0.855965,0.992188,0.992188
2439,0.856377,0.992188,1.000000
2440,0.856416,0.976562,0.984375
2441,0.856477,1.000000,1.000000
2442,0.856352,0.992188,0.992188
2443,0.852096,1.000000,1.000000
2444,0.856627,0.976562,0.984375
2445,0.856656,0.984375,0.984375
2446,0.856571,0.992188,0.992188
2447,0.856778,1.000000,1.000000
2448,0.856672,0.992188,0.992188
2449,0.856858,1.000000,1.000000
2450,0.856932,1.000000,1.000000
2451,0.856732,1.000000,1.000000
2452,0.856777,1.000000,1.000000
2453,0.857001,0.992188,1.000000
2454,0.857050,0.992188,0.992188
2455,0.857106,1.000000,1.000000
2456,0.857130,1.000000,1.000000
2457,0.857139,0.992188,0.992188
2458,0.856817,0.992188,0.992188
2459,0.857145,0.992188,0.992188
2460,0.857327,1.000000,1.000000
2461,0.857376,1.000000,1.000000
2462,0.857424,0.992188,0.992188
2463,0.857493,0.992188,0.992188
2464,0.857522,0.992188,0.992188
2465,0.857490,0.976562,0.984375
2466,0.857640,1.000000,1.000000
2467,0.857691,1.000000,1.000000
2468,0.857674,1.000000,1.000000
2469,0.853510,0.992188,0.992188
2470,0.857836,1.000000,1.000000
2471,0.857802,1.000000,1.000000
2472,0.857917,0.992188,0.992188
2473,0.857869,0.992188,0.992188
2474,0.858011,1.000000,1.000000
2475,0.858085,0.992188,0.992188
2476,0.858116,0.992188,0.992188
2477,0.858184,0.992188,0.992188
2478,0.858234,0.992188,0.992188
2479,0.858283,0.984375,0.984375
2480,0.858321,0.984375,0.984375
2481,0.858370,1.000000,1.000000
2482,0.858430,0.992188,1.000000
2483,0.858482,0.992188,0.992188
2484,0.858506,1.000000,1.000000
2485,0.858563,1.000000,1.000000
2486,0.858629,0.992188,0.992188
2487,0.858676,0.992188,0.992188
2488,0.858599,1.000000,1.000000
2489,0.854451,0.992188,0.992188
2490,0.858637,1.000000,1.000000
2491,0.858858,1.000000,1.000000
2492,0.858931,0.968750,0.984375
2493,0.858980,1.000000,1.000000
2494,0.858822,0.992188,1.000000
2495,0.859082,1.000000,1.000000
2496,0.859133,0.984375,0.984375
2497,0.859185,0.992188,0.992188
2498,0.859234,1.000000,1.000000
2499,0.854820,0.992188,0.992188
2500,0.859335,1.000000,1.000000
2501,0.859291,0.984375,0.984375
2502,0.859362,0.984375,0.992188
2503,0.859257,1.000000,1.000000
2504,0.859463,1.000000,1.000000
2505,0.859516,0.992188,0.992188
2506,0.859564,0.992188,0.992188
2507,0.859468,0.992188,0.992188
2508,0.859513,1.000000,1.000000
2509,0.859713,1.000000,1.000000
2510,0.859655,0.992188,0.992188
2511,0.859792,0.984375,0.984375
2512,0.859862,0.984375,0.984375
2513,0.859881,1.000000,1.000000
2514,0.859915,1.000000,1.000000
2515,0.859972,0.984375,0.992188
2516,0.860047,0.984375,0.992188
2517,0.860088,1.000000,1.000000
2518,0.860157,1.000000,1.000000
2519,0.860135,1.000000,1.000000
2520,0.860244,0.992188,0.992188
2521,0.860304,0.992188,0.992188
2522,0.860333,1.000000,1.000000
2523,0.860199,0.984375,0.984375
2524,0.855662,0.976562,0.976562
2525,0.860471,1.000000,1.000000
2526,0.860539,0.984375,0.984375
2527,0.860580,1.000000,1.000000
2528,0.860654,1.000000,1.000000
2529,0.860654,1.000000,1.000000
2530,0.860589,0.976562,0.992188
2531,0.860783,1.000000,1.000000
2532,0.860847,0.992188,1.000000
2533,0.860896,1.000000,1.000000
2534,0.860926,1.000000,1.000000
2535,0.860994,0.992188,0.992188
2536,0.861044,1.000000,1.000000
2537,0.861073,0.984375,0.992188
2538,0.861142,0.992188,0.992188
2539,0.861191,1.000000,1.000000
2540,0.861220,0.992188,1.000000
2541,0.861119,1.000000,1.000000
2542,0.856595,0.992188,0.992188
2543,0.861356,0.992188,0.992188
2544,0.861415,1.000000,1.000000
2545,0.861478,1.000000,1.000000
2546,0.861495,1.000000,1.000000
2547,0.861447,1.000000,1.000000
2548,0.861614,0.992188,0.992188
2549,0.861685,0.992188,0.992188
2550,0.861757,1.000000,1.000000
2551,0.861713,1.000000,1.000000
2552,0.861784,1.000000,1.000000
2553,0.861836,1.000000,1.000000
2554,0.861879,1.000000,1.000000
2555,0.861827,1.000000,1.000000
2556,0.861965,1.000000,1.000000
2557,0.861847,0.984375,0.984375
2558,0.861928,0.992188,0.992188
2559,0.862114,1.000000,1.000000
2560,0.862184,0.984375,0.984375
2561,0.862233,1.000000,1.000000
2562,0.862282,1.000000,1.000000
2563,0.862332,1.000000,1.000000
2564,0.862341,1.000000,1.000000
2565,0.862410,1.000000,1.000000
2566,0.862479,0.992188,1.000000
2567,0.862475,0.992188,1.000000
2568,0.862572,0.992188,0.992188
2569,0.862626,0.992188,0.992188
2570,0.862365,1.000000,1.000000
2571,0.862724,1.000000,1.000000
2572,0.862596,0.992188,1.000000
2573,0.862822,0.992188,0.992188
2574,0.862835,0.992188,0.992188
2575,0.862785,0.984375,0.992188
2576,0.862944,0.984375,0.984375
2577,0.863012,0.992188,0.992188
2578,0.863067,0.992188,0.992188
2579,0.863115,1.000000,1.000000
2580,0.863164,0.992188,0.992188
2581,0.863023,1.000000,1.000000
2582,0.863221,1.000000,1.000000
2583,0.863310,1.000000,1.000000
2584,0.863204,1.000000,1.000000
2585,0.863278,0.992188,0.992188
2586,0.863436,0.992188,1.000000
2587,0.863506,0.992188,0.992188
2588,0.863441,1.000000,1.000000
2589,0.863603,0.992188,1.000000
2590,0.863652,0.992188,0.992188
2591,0.863720,1.000000,1.000000
2592,0.863749,0.976562,0.984375
2593,0.863753,0.992188,0.992188
2594,0.863692,1.000000,1.000000
2595,0.863866,0.992188,0.992188
2596,0.863944,0.984375,0.992188
2597,0.863952,1.000000,1.000000
2598,0.863863,0.984375,0.984375
2599,0.864076,0.992188,0.992188
2600,0.864119,1.000000,1.000000
2601,0.864113,0.992188,0.992188
2602,0.864161,1.000000,1.000000
2603,0.864210,0.992188,0.992188
2604,0.864224,1.000000,1.000000
2605,0.864272,0.984375,0.992188
2606,0.864356,0.992188,0.992188
2607,0.864405,1.000000,1.000000
2608,0.864448,0.992188,0.992188
2609,0.864502,1.000000,1.000000
2610,0.864551,0.992188,0.992188
2611,0.864569,0.992188,0.992188
2612,0.864492,0.992188,1.000000
2613,0.864508,0.992188,1.000000
2614,0.864748,1.000000,1.000000
2615,0.864640,0.992188,1.000000
2616,0.864829,0.992188,0.992188
2617,0.864731,1.000000,1.000000
2618,0.864789,0.984375,0.992188
2619,0.864989,1.000000,1.000000
2620,0.865018,1.000000,1.000000
2621,0.865067,0.976562,0.976562
2622,0.865135,0.976562,0.984375
2623,0.865163,1.000000,1.000000
2624,0.865208,1.000000,1.000000
2625,0.865267,0.992188,0.992188
2626,0.865295,1.000000,1.000000
2627,0.865358,1.000000,1.000000
2628,0.865429,0.992188,1.000000
2629,0.865441,0.992188,0.992188
2630,0.865504,0.992188,0.992188
2631,0.865412,1.000000,1.000000
2632,0.865607,1.000000,1.000000
2633,0.865661,1.000000,1.000000
2634,0.865584,0.992188,0.992188
2635,0.865748,1.000000,1.000000
2636,0.865817,0.992188,0.992188
2637,0.865866,1.000000,1.000000
2638,0.865894,1.000000,1.000000
2639,0.865943,1.000000,1.000000
2640,0.865908,1.000000,1.000000
2641,0.866060,0.992188,0.992188
2642,0.866116,1.000000,1.000000
2643,0.866127,0.992188,0.992188
2644,0.866186,0.992188,0.992188
2645,0.866099,0.992188,0.992188
2646,0.866130,1.000000,1.000000
2647,0.866353,0.992188,0.992188
2648,0.866401,0.992188,1.000000
2649,0.866430,1.000000,1.000000
2650,0.866499,0.992188,1.000000
2651,0.866442,1.000000,1.000000
2652,0.866536,0.992188,0.992188
2653,0.866570,0.992188,0.992188
2654,0.866619,0.992188,1.000000
2655,0.866667,1.000000,1.000000
2656,0.866536,1.000000,1.000000
2657,0.866724,1.000000,1.000000
2658,0.866802,0.976562,0.976562
2659,0.866867,1.000000,1.000000
2660,0.866911,1.000000,1.000000
2661,0.866680,0.992188,0.992188
2662,0.866988,0.992188,0.992188
2663,0.867042,0.976562,0.976562
2664,0.867105,0.992188,1.000000
2665,0.866994,1.000000,1.000000
2666,0.867182,1.000000,1.000000
2667,0.867220,0.976562,0.984375
2668,0.867300,1.000000,1.000000
2669,0.867349,1.000000,1.000000
2670,0.867397,1.000000,1.000000
2671,0.867350,0.992188,0.992188
2672,0.867474,0.992188,0.992188
2673,0.867543,1.000000,1.000000
2674,0.867592,1.000000,1.000000
2675,0.867620,0.992188,0.992188
2676,0.862853,0.984375,0.984375
2677,0.867740,0.992188,0.992188
2678,0.867794,1.000000,1.000000
2679,0.867862,1.000000,1.000000
2680,0.867889,0.992188,1.000000
2681,0.867898,1.000000,1.000000
2682,0.867989,1.000000,1.000000
2683,0.868006,0.992188,1.000000
2684,0.868088,0.992188,1.000000
2685,0.868137,0.992188,0.992188
2686,0.868030,0.992188,0.992188
2687,0.868138,0.992188,0.992188
2688,0.868285,1.000000,1.000000
2689,0.868334,0.992188,0.992188
2690,0.868383,1.000000,1.000000
2691,0.863777,1.000000,1.000000
2692,0.868415,0.992188,0.992188
2693,0.868508,1.000000,1.000000
2694,0.868554,1.000000,1.000000
2695,0.868459,1.000000,1.000000
2696,0.868661,0.992188,0.992188
2697,0.868708,0.992188,1.000000
2698,0.868720,0.992188,0.992188
2699,0.868817,0.984375,0.984375
2700,0.868849,0.984375,0.984375
2701,0.868821,1.000000,1.000000
2702,0.868869,0.992188,0.992188
2703,0.868911,0.992188,0.992188
2704,0.868964,0.992188,0.992188
2705,0.864105,1.000000,1.000000
2706,0.869057,0.992188,0.992188
2707,0.869103,0.992188,1.000000
2708,0.869128,1.000000,1.000000
2709,0.869190,0.984375,0.984375
2710,0.869241,1.000000,1.000000
2711,0.869288,0.992188,0.992188
2712,0.869340,0.992188,0.992188
2713,0.869347,1.000000,1.000000
2714,0.869394,0.992188,0.992188
2715,0.869153,0.984375,0.984375
2716,0.869504,1.000000,1.000000
2717,0.869572,0.984375,0.984375
2718,0.869464,1.000000,1.000000
2719,0.869667,0.992188,1.000000
2720,0.869581,0.992188,0.992188
2721,0.869763,1.000000,1.000000
2722,0.869812,1.000000,1.000000
2723,0.869860,1.000000,1.000000
2724,0.869909,1.000000,1.000000
2725,0.869978,0.992188,0.992188
2726,0.870005,1.000000,1.000000
2727,0.869891,0.960938,0.968750
2728,0.870101,0.984375,0.992188
2729,0.870150,1.000000,1.000000
2730,0.870178,0.992188,0.992188
2731,0.870247,1.000000,1.000000
2732,0.870175,1.000000,1.000000
2733,0.870165,0.984375,0.984375
2734,0.870237,1.000000,1.000000
2735,0.865908,0.992188,1.000000
2736,0.869916,1.000000,1.000000
2737,0.870527,1.000000,1.000000
2738,0.870575,1.000000,1.000000
2739,0.870621,1.000000,1.000000
2740,0.870564,0.992188,1.000000
2741,0.870741,0.968750,0.976562
2742,0.865688,1.000000,1.000000
2743,0.870847,0.984375,0.984375
2744,0.870746,0.992188,0.992188
2745,0.870958,0.992188,1.000000
2746,0.871012,0.992188,0.992188
2747,0.871066,0.984375,0.984375
2748,0.871104,0.992188,1.000000
2749,0.871151,0.984375,0.992188
2750,0.871203,1.000000,1.000000
2751,0.871240,1.000000,1.000000
2752,0.871253,0.992188,1.000000
2753,0.871128,1.000000,1.000000
2754,0.871355,0.992188,0.992188
2755,0.866664,0.992188,0.992188
2756,0.871186,0.984375,0.984375
2757,0.871495,1.000000,1.000000
2758,0.871432,1.000000,1.000000
2759,0.871611,1.000000,1.000000
2760,0.871662,0.984375,0.992188
2761,0.871686,0.992188,0.992188
2762,0.871763,0.992188,0.992188
2763,0.871813,0.992188,0.992188
2764,0.871863,0.984375,0.984375
2765,0.871912,1.000000,1.000000
2766,0.871962,1.000000,1.000000
2767,0.871992,1.000000,1.000000
2768,0.872061,1.000000,1.000000
2769,0.872111,0.984375,0.984375
2770,0.872160,0.992188,0.992188
2771,0.872195,0.992188,0.992188
2772,0.872259,0.992188,0.992188
2773,0.872151,0.992188,0.992188
2774,0.872357,1.000000,1.000000
2775,0.872407,1.000000,1.000000
2776,0.872455,0.992188,1.000000
2777,0.872543,1.000000,1.000000
2778,0.872554,0.992188,0.992188
2779,0.872603,0.984375,0.984375
2780,0.872652,1.000000,1.000000
2781,0.872545,1.000000,1.000000
2782,0.872725,1.000000,1.000000
2783,0.872798,1.000000,1.000000
2784,0.872847,0.992188,0.992188
2785,0.872891,0.992188,0.992188
2786,0.872945,1.000000,1.000000
2787,0.872836,0.984375,0.984375
2788,0.873043,0.976562,0.976562
2789,0.873092,1.000000,1.000000
2790,0.873140,1.000000,1.000000
2791,0.873157,1.000000,1.000000
2792,0.873238,0.992188,0.992188
2793,0.873266,0.976562,0.992188
2794,0.873314,1.000000,1.000000
2795,0.873384,1.000000,1.000000
2796,0.873412,0.992188,0.992188
2797,0.873482,1.000000,1.000000
2798,0.873375,1.000000,1.000000
2799,0.873579,1.000000,1.000000
2800,0.873451,1.000000,1.000000
2801,0.873572,1.000000,1.000000
2802,0.873599,1.000000,1.000000
2803,0.873518,0.992188,0.992188
2804,0.873718,0.984375,0.984375
2805,0.873290,0.984375,0.992188
2806,0.873815,1.000000,1.000000
2807,0.873842,1.000000,1.000000
2808,0.873864,0.992188,1.000000
2809,0.873863,0.992188,0.992188
2810,0.874009,0.992188,0.992188
2811,0.873805,1.000000,1.000000
2812,0.873964,0.992188,1.000000
2813,0.874112,0.976562,0.984375
2814,0.874204,1.000000,1.000000
2815,0.874253,1.000000,1.000000
2816,0.874280,0.992188,0.992188
2817,0.874208,1.000000,1.000000
2818,0.874399,1.000000,1.000000
2819,0.874448,1.000000,1.000000
2820,0.874496,0.992188,0.992188
2821,0.874235,0.992188,0.992188
2822,0.874573,1.000000,1.000000
2823,0.874596,0.992188,1.000000
2824,0.874514,1.000000,1.000000
2825,0.874630,1.000000,1.000000
2826,0.874789,0.992188,1.000000
2827,0.874837,0.968750,0.968750
2828,0.874865,1.000000,1.000000
2829,0.874756,1.000000,1.000000
2830,0.874972,1.000000,1.000000
2831,0.874979,1.000000,1.000000
2832,0.875055,1.000000,1.000000
2833,0.874973,1.000000,1.000000
2834,0.875163,0.992188,0.992188
2835,0.875049,1.000000,1.000000
2836,0.875282,1.000000,1.000000
2837,0.875163,0.984375,0.992188
2838,0.875214,0.984375,0.984375
