SMILES,MIC,logMIC,is_active_<25,scaffold
[H]C1=C(Cl)C([H])=C(Cl)C(/C=N\N2C(S)=NN=C2CCCCCCCCCCCCCCC)=C1,50.0,1.6989700043360187,0,C(=N\n1cnnc1)\c1ccccc1
[H]C1=C([H])C(Br)=C([H])C(/C=N\N2C(S)=NN=C2CCCCCCCCCCCCCCC)=C1,50.0,1.6989700043360187,0,C(=N\n1cnnc1)\c1ccccc1
[H]C1=C(Br)C([H])=C([H])C(/C=N\N2C(S)=NN=C2CCCCCCCCCCCCCCC)=C1,25.0,1.3979400086720377,0,C(=N\n1cnnc1)\c1ccccc1
[H]C1=C([H])C([H])=C([N+](=O)[O-])C(/C=N\N2C(S)=NN=C2CCCCCCCCCCCCCCC)=C1,25.0,1.3979400086720377,0,C(=N\n1cnnc1)\c1ccccc1
[H]C1=C([H])C([N+](=O)[O-])=C([H])C(/C=N\N2C(S)=NN=C2CCCCCCCCCCCCCCC)=C1,50.0,1.6989700043360187,0,C(=N\n1cnnc1)\c1ccccc1
[H]C1=C([N+](=O)[O-])C([H])=C([H])C(/C=N\N2C(S)=NN=C2CCCCCCCCCCCCCCC)=C1,25.0,1.3979400086720377,0,C(=N\n1cnnc1)\c1ccccc1
CCCCCCCCCCCCCCCC1=NN=C(S)N1/N=C/C1=CC=C(OC2=CC=CC=C2)C=C1,50.0,1.6989700043360187,0,C(=N/n1cnnc1)\c1ccc(Oc2ccccc2)cc1
CCCCCCCCCCCCCCCC1=NN=C(S)N1/N=C/C1=CC=C(O)C=C1,25.0,1.3979400086720377,0,C(=N/n1cnnc1)\c1ccccc1
[H]C1=CC(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)=C([H])C([H])=C1[H],250.0,2.3979400086720375,0,S=c1[nH]nc(Cc2c[nH]c3ccccc23)n1/N=C/c1ccccc1
[H]C1=CC(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)=C(O)C([H])=C1[H],250.0,2.3979400086720375,0,S=c1[nH]nc(Cc2c[nH]c3ccccc23)n1/N=C/c1ccccc1
[H]C1=CC(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)=C([H])C(O)=C1[H],250.0,2.3979400086720375,0,S=c1[nH]nc(Cc2c[nH]c3ccccc23)n1/N=C/c1ccccc1
[H]C1=CC(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)=C(OC)C([H])=C1[H],250.0,2.3979400086720375,0,S=c1[nH]nc(Cc2c[nH]c3ccccc23)n1/N=C/c1ccccc1
[H]C1=CC(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)=C([H])C([H])=C1OC,250.0,2.3979400086720375,0,S=c1[nH]nc(Cc2c[nH]c3ccccc23)n1/N=C/c1ccccc1
[H]C1=CC(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)=C([H])C([H])=C1Cl,250.0,2.3979400086720375,0,S=c1[nH]nc(Cc2c[nH]c3ccccc23)n1/N=C/c1ccccc1
[H]C1=CC(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)=C([H])C([H])=C1F,250.0,2.3979400086720375,0,S=c1[nH]nc(Cc2c[nH]c3ccccc23)n1/N=C/c1ccccc1
[H]C1=CC(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)=C([H])C([H])=C1C,250.0,2.3979400086720375,0,S=c1[nH]nc(Cc2c[nH]c3ccccc23)n1/N=C/c1ccccc1
[H]C1=C([H])C(O)=C(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)C=C1Cl,125.0,2.0969100130080562,0,S=c1[nH]nc(Cc2c[nH]c3ccccc23)n1/N=C/c1ccccc1
[H]C1=C([H])C(O)=C(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)C=C1OC,125.0,2.0969100130080562,0,S=c1[nH]nc(Cc2c[nH]c3ccccc23)n1/N=C/c1ccccc1
[H]N1N=C(CC2=C(C)N([H])C3=CC=C(F)C=C32)N(/N=C/C2=CC(OC)=C(O)C=C2)C1=S,250.0,2.3979400086720375,0,S=c1[nH]nc(Cc2c[nH]c3ccccc23)n1/N=C/c1ccccc1
[H]N1N=C(CC2=C(C)N([H])C3=CC=C(F)C=C32)N(/N=C/C2=CC(OC=O)=C(OC=O)C=C2)C1=S,250.0,2.3979400086720375,0,S=c1[nH]nc(Cc2c[nH]c3ccccc23)n1/N=C/c1ccccc1
SC1=NN=C(C2=CC=C(N)C=C2)N1N,250.0,2.3979400086720375,0,c1ccc(-c2nnc[nH]2)cc1
SC1=NN=C(C2=CC=C(N)C=C2)O1,62.5,1.7958800173440752,0,c1ccc(-c2nnco2)cc1
SC1=NN=C(C2=CC=C(N=CC3=CC=CS3)C=C2)N1N=CC4=CC=CS4,250.0,2.3979400086720375,0,C(=Nc1ccc(-c2nncn2N=Cc2cccs2)cc1)c1cccs1
SC1=NN=C(C2=CC=C(N=CC3=CC=CS3)C=C2)O1,200.0,2.3010299956639813,0,C(=Nc1ccc(-c2nnco2)cc1)c1cccs1
ClC1=CC=C(C2=NN=C(C3=CC=CN=C3)O2)C=C1,500.0,2.6989700043360187,0,c1ccc(-c2nnc(-c3cccnc3)o2)cc1
FC1=CC=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1,200.0,2.3010299956639813,0,c1ccc(-c2nnc(-c3cccnc3)n2Nc2nc3ccccc3s2)cc1
BrC1=CC=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1,100.0,2.0,0,c1ccc(-c2nnc(-c3cccnc3)n2Nc2nc3ccccc3s2)cc1
O=[N+](C1=CC=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1)[O-],500.0,2.6989700043360187,0,c1ccc(-c2nnc(-c3cccnc3)n2Nc2nc3ccccc3s2)cc1
CC1=CC=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1,1000.0,3.0,0,c1ccc(-c2nnc(-c3cccnc3)n2Nc2nc3ccccc3s2)cc1
COC1=CC=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1,250.0,2.3979400086720375,0,c1ccc(-c2nnc(-c3cccnc3)n2Nc2nc3ccccc3s2)cc1
ClC1=CC=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1,100.0,2.0,0,c1ccc(-c2nnc(-c3cccnc3)n2Nc2nc3ccccc3s2)cc1
CC1=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=CC=C1,200.0,2.3010299956639813,0,c1ccc(-c2nnc(-c3cccnc3)n2Nc2nc3ccccc3s2)cc1
O=[N+](C1=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=CC=C1)[O-],100.0,2.0,0,c1ccc(-c2nnc(-c3cccnc3)n2Nc2nc3ccccc3s2)cc1
ClC1=C(Cl)C=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1,250.0,2.3979400086720375,0,c1ccc(-c2nnc(-c3cccnc3)n2Nc2nc3ccccc3s2)cc1
ClC1=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=CC=C1,200.0,2.3010299956639813,0,c1ccc(-c2nnc(-c3cccnc3)n2Nc2nc3ccccc3s2)cc1
O=C(O[C@H]1[C@](OC[C@H]2O)([H])[C@]2([H])OC1)CCCCCCCCC(O)CN3N=NC(C4=CC=CC=C4)=C3,15.6,1.1931245983544616,1,O=C(CCCCCCCCCCn1cc(-c2ccccc2)nn1)O[C@@H]1CO[C@@H]2CCO[C@@H]21
O=C(O[C@H]1[C@](OC[C@H]2O)([H])[C@]2([H])OC1)CCCCCCCCC(O)CN3N=NC(C4=CC=CC(O)=C4)=C3,15.6,1.1931245983544616,1,O=C(CCCCCCCCCCn1cc(-c2ccccc2)nn1)O[C@@H]1CO[C@@H]2CCO[C@@H]21
O=C1C=C(CN2N=NC(C3=CC=C(Br)C=C3)=C2)C4=C(O1)C=C(O)C=C4,256.0,2.4082399653118496,0,O=c1cc(Cn2cc(-c3ccccc3)nn2)c2ccccc2o1
O=C1C=C(CN2N=NC(C3=CC=C(CCCC)C=C3)=C2)C4=C(O1)C=C(O)C=C4,256.0,2.4082399653118496,0,O=c1cc(Cn2cc(-c3ccccc3)nn2)c2ccccc2o1
O=C1C=C(CN2N=NC(C3=CC=C(CCCCC)C=C3)=C2)C4=C(O1)C=C(O)C=C4,256.0,2.4082399653118496,0,O=c1cc(Cn2cc(-c3ccccc3)nn2)c2ccccc2o1
O=C1C=C(CN2N=NC(C3=CC=C(CCCCCC)C=C3)=C2)C4=C(O1)C=C(O)C=C4,256.0,2.4082399653118496,0,O=c1cc(Cn2cc(-c3ccccc3)nn2)c2ccccc2o1
O=C1C=C(CN2N=NC(C3=CC=C(C4CCC(CCC)CC4)C=C3)=C2)C5=C(O1)C=C(O)C=C5,256.0,2.4082399653118496,0,O=c1cc(Cn2cc(-c3ccc(C4CCCCC4)cc3)nn2)c2ccccc2o1
O=C1C=C(CN2N=NC(CNS(=O)(C3=CC=C(C)C=C3)=O)=C2)C4=C(O1)C=C(O)C=C4,256.0,2.4082399653118496,0,O=c1cc(Cn2cc(CNS(=O)(=O)c3ccccc3)nn2)c2ccccc2o1
O=C1C=C(CN2N=NC(CNS(=O)(C3=CC=C(F)C=C3)=O)=C2)C4=C(O1)C=C(O)C=C4,256.0,2.4082399653118496,0,O=c1cc(Cn2cc(CNS(=O)(=O)c3ccccc3)nn2)c2ccccc2o1
O=C1C=C(CN2N=NC(CNS(=O)(C3=C(Cl)C=C(F)C=C3)=O)=C2)C4=C(O1)C=C(O)C=C4,256.0,2.4082399653118496,0,O=c1cc(Cn2cc(CNS(=O)(=O)c3ccccc3)nn2)c2ccccc2o1
O=C1C=C(CN2N=NC(CNS(=O)(C3=CC=C([N+]([O-])=O)C=C3)=O)=C2)C4=C(O1)C=C(O)C=C4,256.0,2.4082399653118496,0,O=c1cc(Cn2cc(CNS(=O)(=O)c3ccccc3)nn2)c2ccccc2o1
O=C1C=C(CN2N=NC(CSC(N3CCOCC3)=S)=C2)C4=C(O1)C=C(O)C=C4,256.0,2.4082399653118496,0,O=c1cc(Cn2cc(CSC(=S)N3CCOCC3)nn2)c2ccccc2o1
O=C1C=C(CN2N=NC(CSC(N3CCNCC3)=S)=C2)C4=C(O1)C=C(O)C=C4,256.0,2.4082399653118496,0,O=c1cc(Cn2cc(CSC(=S)N3CCNCC3)nn2)c2ccccc2o1
CN(C1=C(SC2=C3)C=CC=C1)C2=CC=C3COC4=CN(N=N4)CC5=CC=C(C=C5)C,50.0,1.6989700043360187,0,c1ccc(Cn2cc(OCc3ccc4c(c3)Sc3ccccc3N4)nn2)cc1
CN(C1=C(SC2=C3)C=CC=C1)C2=CC=C3COC4=CN(N=N4)CC5=CC=C(C=C5)[N+]([O-])=O,25.0,1.3979400086720377,0,c1ccc(Cn2cc(OCc3ccc4c(c3)Sc3ccccc3N4)nn2)cc1
CN1C2=C(C=CC=C2)SC3=CC(COCC4=CN(CC5=CC=CC=C5F)N=N4)=CC=C13,25.0,1.3979400086720377,0,c1ccc(Cn2cc(COCc3ccc4c(c3)Sc3ccccc3N4)nn2)cc1
CN1C2=C(SC3=CC(COCC4=CN(N=N4)CC5=CC=C(O)C=C5)=CC=C13)C=CC=C2,50.0,1.6989700043360187,0,c1ccc(Cn2cc(COCc3ccc4c(c3)Sc3ccccc3N4)nn2)cc1
N#CC1=CC=C(CN2N=NC(COCC3=CC=C4N(C)C5=C(C=CC=C5)SC4=C3)=C2)C=C1,12.5,1.0969100130080565,1,c1ccc(Cn2cc(COCc3ccc4c(c3)Sc3ccccc3N4)nn2)cc1
CN1C2=C(C=CC=C2)SC3=CC(COCC4=CN(CC5=CC=C(OC)C=C5)N=N4)=CC=C13,50.0,1.6989700043360187,0,c1ccc(Cn2cc(COCc3ccc4c(c3)Sc3ccccc3N4)nn2)cc1
CN1C2=C(C=CC=C2)SC3=CC(COCC4=CN(CC5=CC=C(F)C=C5)N=N4)=CC=C13,25.0,1.3979400086720377,0,c1ccc(Cn2cc(COCc3ccc4c(c3)Sc3ccccc3N4)nn2)cc1
CN(C1=C(SC2=C3)C=CC=C1)C2=CC=C3/C=N/OC4=C(NN=N4)CC5=CC=C(C=C5)C,25.0,1.3979400086720377,0,C(=N/Oc1nn[nH]c1Cc1ccccc1)\c1ccc2c(c1)Sc1ccccc1N2
CN(C1=C(SC2=C3)C=CC=C1)C2=CC=C3/C=N/OC4=C(NN=N4)CC5=CC=C(C=C5)[N+]([O-])=O,25.0,1.3979400086720377,0,C(=N/Oc1nn[nH]c1Cc1ccccc1)\c1ccc2c(c1)Sc1ccccc1N2
N#CC1=CC=C(CN2N=NC(CO/N=C/C3=CC=C4N(C)C5=C(C=CC=C5)SC4=C3)=C2)C=C1,12.5,1.0969100130080565,1,C(=N/OCc1cn(Cc2ccccc2)nn1)\c1ccc2c(c1)Sc1ccccc1N2
COC1=CC=C(C=C1)CC2=C(CO/N=C/C3=CC=C4N(C)C5=C(C=CC=C5)SC4=C3)N=NN2,50.0,1.6989700043360187,0,C(=N/OCc1nn[nH]c1Cc1ccccc1)\c1ccc2c(c1)Sc1ccccc1N2
FC1=CC=C(C=C1)CC2=C(CO/N=C/C3=CC=C4N(C)C5=C(C=CC=C5)SC4=C3)N=NN2,12.5,1.0969100130080565,1,C(=N/OCc1nn[nH]c1Cc1ccccc1)\c1ccc2c(c1)Sc1ccccc1N2
CC1=CC=C(C=C1)CN2N=NC(CN3C4=C(C=CC=C4)SC5=CC=CC=C35)=C2,50.0,1.6989700043360187,0,c1ccc(Cn2cc(CN3c4ccccc4Sc4ccccc43)nn2)cc1
O=[N+](C1=CC=C(C=C1)CN2N=NC(CN3C4=C(C=CC=C4)SC5=CC=CC=C35)=C2)[O-],50.0,1.6989700043360187,0,c1ccc(Cn2cc(CN3c4ccccc4Sc4ccccc43)nn2)cc1
FC1=CC=CC=C1CN2N=NC(CN3C4=C(C=CC=C4)SC5=CC=CC=C35)=C2,12.5,1.0969100130080565,1,c1ccc(Cn2cc(CN3c4ccccc4Sc4ccccc43)nn2)cc1
OC(C=C1)=CC=C1CN(N=N2)C=C2CN3C4=CC=CC=C4SC5=C3C=CC=C5,50.0,1.6989700043360187,0,c1ccc(Cn2cc(CN3c4ccccc4Sc4ccccc43)nn2)cc1
N#CC1=CC=C(CN2N=NC(CN3C4=C(C=CC=C4)SC5=CC=CC=C35)=C2)C=C1,6.25,0.7958800173440752,1,c1ccc(Cn2cc(CN3c4ccccc4Sc4ccccc43)nn2)cc1
COC1=CC=C(C=C1)CN2N=NC(CN3C4=C(C=CC=C4)SC5=CC=CC=C35)=C2,25.0,1.3979400086720377,0,c1ccc(Cn2cc(CN3c4ccccc4Sc4ccccc43)nn2)cc1
FC1=CC=C(C=C1)CN2N=NC(CN3C4=C(C=CC=C4)SC5=CC=CC=C35)=C2,12.5,1.0969100130080565,1,c1ccc(Cn2cc(CN3c4ccccc4Sc4ccccc43)nn2)cc1
O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC=C5)SC2=C1)C6=CN=CC=C6,12.5,1.0969100130080565,1,O=C(N/N=C/c1ccc2c(c1)Sc1ccccc1N2Cc1cn(Cc2ccccc2)nn1)c1cccnc1
O=C(C1=NC=CN=C1)N/N=C/C2=CC=C3N(CC4=CN(CC5=CC=C(C#N)C=C5)N=N4)C6=C(C=CC=C6)SC3=C2,50.0,1.6989700043360187,0,O=C(N/N=C/c1ccc2c(c1)Sc1ccccc1N2Cc1cn(Cc2ccccc2)nn1)c1cnccn1
O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC(C(F)(F)F)=C5)SC2=C1)C6=CN=CC=C6,50.0,1.6989700043360187,0,O=C(N/N=C/c1ccc2c(c1)Sc1ccccc1N2Cc1cn(Cc2ccccc2)nn1)c1cccnc1
O=C(C1=NC=CN=C1)N/N=C/C2=CC=C3N(CC4=CN(CC5=CC=C(C#N)C=C5)N=N4)C6=C(C=CC(C(F)(F)F)=C6)SC3=C2,50.0,1.6989700043360187,0,O=C(N/N=C/c1ccc2c(c1)Sc1ccccc1N2Cc1cn(Cc2ccccc2)nn1)c1cnccn1
O=C1N(C2=CC=CC(OCC3=CN(C4=CC=C(Cl)C=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0,1.806179973983887,0,O=c1c2ccccc2ncn1-c1cccc(OCc2cn(-c3ccccc3)nn2)c1
O=C1N(C(C)=NC2=C1C=CC=C2)C3=CC=CC(OC4=CN(N=N4)C5=CC=C(C(Cl)=C5)F)=C3,64.0,1.806179973983887,0,O=c1c2ccccc2ncn1-c1cccc(Oc2cn(-c3ccccc3)nn2)c1
O=C1N(C2=CC=CC(OCC3=CN(C4=CC=CC(C)=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0,1.806179973983887,0,O=c1c2ccccc2ncn1-c1cccc(OCc2cn(-c3ccccc3)nn2)c1
O=C1N(C2=CC=CC(OCC3=CN(C4=CC=CC(O)=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0,1.806179973983887,0,O=c1c2ccccc2ncn1-c1cccc(OCc2cn(-c3ccccc3)nn2)c1
O=C1N(C2=CC=CC(OCC3=CN(C4=CC=C(O)C=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0,1.806179973983887,0,O=c1c2ccccc2ncn1-c1cccc(OCc2cn(-c3ccccc3)nn2)c1
O=C1N(C2=CC=CC(OCC3=CN(C4=CC=C(OC)C=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0,1.806179973983887,0,O=c1c2ccccc2ncn1-c1cccc(OCc2cn(-c3ccccc3)nn2)c1
O=C1N(C2=CC=CC(OCC3=CN(C4=CC=CC(C(O)=O)=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0,1.806179973983887,0,O=c1c2ccccc2ncn1-c1cccc(OCc2cn(-c3ccccc3)nn2)c1
O=C1N(C2=CC=CC(OCC3=CN(C4=CC=C(C(O)=O)C=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0,1.806179973983887,0,O=c1c2ccccc2ncn1-c1cccc(OCc2cn(-c3ccccc3)nn2)c1
O=C1N(C2=CC=CC(OCC3=CN(C4=CC([N+]([O-])=O)=C(C)C=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0,1.806179973983887,0,O=c1c2ccccc2ncn1-c1cccc(OCc2cn(-c3ccccc3)nn2)c1
O=C1N(C(C)=NC2=C1C=CC=C2)C3=CC=CC(OCC4=CN(N=N4)C5=C(C=C(C=C5)[N+]([O-])=O)C)=C3,64.0,1.806179973983887,0,O=c1c2ccccc2ncn1-c1cccc(OCc2cn(-c3ccccc3)nn2)c1
O=C1N(C2=CC=CC(OCC3=CN(C4=CC(C)=C(C)C(C)=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0,1.806179973983887,0,O=c1c2ccccc2ncn1-c1cccc(OCc2cn(-c3ccccc3)nn2)c1
O=C1N(C2=CC=CC(OCC3=CN(C4=CC(OC)=C(OC)C(OC)=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,64.0,1.806179973983887,0,O=c1c2ccccc2ncn1-c1cccc(OCc2cn(-c3ccccc3)nn2)c1
O=C1N(C2=CC=CC(OCC3=CN(C4=CC(Cl)=CC=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5C,64.0,1.806179973983887,0,O=c1c2ccccc2ncn1-c1cccc(OCc2cn(-c3ccccc3)nn2)c1
N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=CC(Cl)=C5)=C3)=NC6=C(C2=O)C=CC=C6,0.5,-0.3010299956639812,1,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1cccc(Oc2cn(-c3ccccc3)nn2)c1
N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=C(C=C5)Cl)=C3)=NC6=C(C2=O)C=CC=C6,0.5,-0.3010299956639812,1,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1cccc(Oc2cn(-c3ccccc3)nn2)c1
N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=CC(C)=C5)=C3)=NC6=C(C2=O)C=CC=C6,0.5,-0.3010299956639812,1,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1cccc(Oc2cn(-c3ccccc3)nn2)c1
N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=CC(Cl)=C5)=C3)=NC6=C(C2=O)C=CC=C6C,64.0,1.806179973983887,0,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1cccc(Oc2cn(-c3ccccc3)nn2)c1
N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=CC(C(O)=O)=C5)=C3)=NC6=C(C2=O)C=CC=C6,4.0,0.6020599913279624,1,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1cccc(Oc2cn(-c3ccccc3)nn2)c1
N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=C(C=C5)OC)=C3)=NC6=C(C2=O)C=CC=C6,4.0,0.6020599913279624,1,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1cccc(Oc2cn(-c3ccccc3)nn2)c1
N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=CC(F)=C5)=C3)=NC6=C(C2=O)C=CC=C6,0.5,-0.3010299956639812,1,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1cccc(Oc2cn(-c3ccccc3)nn2)c1
N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=C(C=C5)C(F)(F)F)=C3)=NC6=C(C2=O)C=CC=C6,4.0,0.6020599913279624,1,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1cccc(Oc2cn(-c3ccccc3)nn2)c1
ClC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=CC(F)=C5)=C3)=NC6=C(C2=O)C=CC=C6,4.0,0.6020599913279624,1,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1cccc(Oc2cn(-c3ccccc3)nn2)c1
N#CC1=CC=C(/C=C/C(N2C3=CC=CC(OCC4=CN(CC5=CC=CC=C5)N=N4)=C3)=NC6=C(C=CC=C6)C2=O)C=C1,0.5,-0.3010299956639812,1,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1cccc(OCc2cn(Cc3ccccc3)nn2)c1
N#CC1=CC=C(/C=C/C(N2C3=CC=CC(OCC4=CN(CC5=CC=C(Br)C=C5)N=N4)=C3)=NC6=C(C=CC=C6)C2=O)C=C1,16.0,1.2041199826559248,1,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1cccc(OCc2cn(Cc3ccccc3)nn2)c1
N#CC1=CC=C(/C=C/C(N2C3=CC=CC(OCC4=CN(CC5=CC(Br)=CC=C5)N=N4)=C3)=NC6=C(C=CC=C6)C2=O)C=C1,0.5,-0.3010299956639812,1,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1cccc(OCc2cn(Cc3ccccc3)nn2)c1
N#CC1=CC=C(/C=C/C(N2C3=CC=CC(OCC4=CN(CC5=CC=C(OC)C=C5)N=N4)=C3)=NC6=C(C=CC=C6)C2=O)C=C1,0.5,-0.3010299956639812,1,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1cccc(OCc2cn(Cc3ccccc3)nn2)c1
N#CC1=CC=C(/C=C/C(N2C3=CC=CC(OCC4=CN(CC5=CC=C([N+]([O-])=O)C=C5)N=N4)=C3)=NC6=C(C=CC=C6)C2=O)C=C1,2.0,0.3010299956639812,1,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1cccc(OCc2cn(Cc3ccccc3)nn2)c1
N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=C(C=C3)OC4=CN(N=N4)CC5=CC=C(C=C5)Br)=NC6=C(C2=O)C=CC=C6,64.0,1.806179973983887,0,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1ccc(Oc2cn(Cc3ccccc3)nn2)cc1
O=C1N(C2=CC=CC(N3N=NC(C4=CC=CC=C4)=C3)=C2)C(C)=NC5=C1C=CC=C5,64.0,1.806179973983887,0,O=c1c2ccccc2ncn1-c1cccc(-n2cc(-c3ccccc3)nn2)c1
O=C1N(C2=CC=CC(N3N=NC(C4=CC=CC=C4)=C3)=C2)C(/C=C/C5=CC=C(Cl)C=C5)=NC6=C1C=CC=C6,64.0,1.806179973983887,0,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1cccc(-n2cc(-c3ccccc3)nn2)c1
O=C1N(C2=CC=CC(N3N=NC(C4=CC=CC=C4)=C3)=C2)C(/C=C/C5=CC=C(C#N)C=C5)=NC6=C1C=CC=C6,64.0,1.806179973983887,0,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1cccc(-n2cc(-c3ccccc3)nn2)c1
C=C1N(C2=CC(N(N=N3)C=C3COC4=CC=C(C(C)(C)CC)C=C4)=CC=C2)C(/C=C/C5=CC=C(C#N)C=C5)=NC6=CC=CC=C61,64.0,1.806179973983887,0,C=C1c2ccccc2N=C(/C=C/c2ccccc2)N1c1cccc(-n2cc(COc3ccccc3)nn2)c1
O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4,12.544,1.0984360453403632,1,O=C(Cn1cc(Cn2cnc3ccccc32)nn1)N1CCc2ccccc21
O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC(C)=C(C)C=C5N=C4,25.1199,1.4000179061824103,0,O=C(Cn1cc(Cn2cnc3ccccc32)nn1)N1CCc2ccccc21
O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C,24.95281,1.3971194597300385,1,O=C(Cn1cc(Cn2cnc3ccccc32)nn1)N1CCc2ccccc21
O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4SC,25.079,1.399310215446545,0,O=C(Cn1cc(Cn2cnc3ccccc32)nn1)N1CCc2ccccc21
O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C6=CC=CC=C6,12.6005,1.1003877786836413,1,O=C(Cn1cc(Cn2c(-c3ccccc3)nc3ccccc32)nn1)N1CCc2ccccc21
O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4,12.66262,1.1025235740714672,1,O=C(Cn1cc(Cn2cnc3ccccc32)nn1)N1CCc2ccccc21
